,sacc_transformed,qseqid,staxids,sseqid,pident,evalue,bitscore,qgi,sgi,sacc,sscinames,scomnames,stitle,organism_name_taxdb,genus,family,superfamily,order,class,phylum,query_info
769,WP_126389899,WP_010874243,685565,WP_126389899.1_GCF_003967015.1_ASM396701v1,79.234,0.0,806.0,0,0,WP_126389899.1_GCF_003967015.1_ASM396701v1,Pseudanabaena sp. ABRG5-3,Pseudanabaena sp. ABRG5-3,circadian clock protein KaiC [Pseudanabaena sp. ABRG5-3],Pseudanabaena sp. ABRG5-3,Pseudanabaena,Pseudanabaenaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiC [Pseudanabaena sp. ABRG5-3]
770,WP_009626105,WP_010874242,685565,WP_009626105.1_GCF_003967015.1_ASM396701v1,90.426,1.5999999999999999e-55,171.0,0,0,WP_009626105.1_GCF_003967015.1_ASM396701v1,Pseudanabaena sp. ABRG5-3,Pseudanabaena sp. ABRG5-3,MULTISPECIES: circadian clock protein KaiB [Pseudanabaena],Pseudanabaena sp. ABRG5-3,Pseudanabaena,Pseudanabaenaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Pseudanabaena]
771,WP_126389897,WP_010874241,685565,WP_126389897.1_GCF_003967015.1_ASM396701v1,42.105,3.05e-66,212.0,0,0,WP_126389897.1_GCF_003967015.1_ASM396701v1,Pseudanabaena sp. ABRG5-3,Pseudanabaena sp. ABRG5-3,circadian clock protein KaiA [Pseudanabaena sp. ABRG5-3],Pseudanabaena sp. ABRG5-3,Pseudanabaena,Pseudanabaenaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiA [Pseudanabaena sp. ABRG5-3]
772,WP_150884654,WP_010874243,2511069,WP_150884654.1_GCF_008807075.1_ASM880707v1,75.6,0.0,802.0,0,0,WP_150884654.1_GCF_008807075.1_ASM880707v1,Synechococcus sp. RSCCF101,Synechococcus sp. RSCCF101,circadian clock protein KaiC [Synechococcus sp. RSCCF101],Synechococcus sp. RSCCF101,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Synechococcus sp. RSCCF101]
773,WP_150884653,WP_010874242,2511069,WP_150884653.1_GCF_008807075.1_ASM880707v1,85.263,5.0099999999999993e-54,167.0,0,0,WP_150884653.1_GCF_008807075.1_ASM880707v1,Synechococcus sp. RSCCF101,Synechococcus sp. RSCCF101,circadian clock protein KaiB [Synechococcus sp. RSCCF101],Synechococcus sp. RSCCF101,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Synechococcus sp. RSCCF101]
774,WP_150881829,WP_010874242,2511069,WP_150881829.1_GCF_008807075.1_ASM880707v1,45.349,5.39e-19,78.6,0,0,WP_150881829.1_GCF_008807075.1_ASM880707v1,Synechococcus sp. RSCCF101,Synechococcus sp. RSCCF101,circadian clock protein KaiB [Synechococcus sp. RSCCF101],Synechococcus sp. RSCCF101,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Synechococcus sp. RSCCF101]
775,WP_150884652,WP_010874241,2511069,WP_150884652.1_GCF_008807075.1_ASM880707v1,38.956,5.18e-53,178.0,0,0,WP_150884652.1_GCF_008807075.1_ASM880707v1,Synechococcus sp. RSCCF101,Synechococcus sp. RSCCF101,circadian clock protein KaiA [Synechococcus sp. RSCCF101],Synechococcus sp. RSCCF101,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiA [Synechococcus sp. RSCCF101]
776,WP_086934913,WP_010874243,93059,WP_086934913.1_GCF_000018585.1_ASM1858v1,77.066,0.0,795.0,0,0,WP_086934913.1_GCF_000018585.1_ASM1858v1,Prochlorococcus marinus str. MIT 9211,Prochlorococcus marinus str. MIT 9211,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9211,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
777,WP_012195949,WP_010874242,93059,WP_012195949.1_GCF_000018585.1_ASM1858v1,81.188,7.87e-53,164.0,0,0,WP_012195949.1_GCF_000018585.1_ASM1858v1,Prochlorococcus marinus str. MIT 9211,Prochlorococcus marinus str. MIT 9211,circadian clock protein KaiB [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9211,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus marinus]
778,WP_071801161,WP_010874243,1916956,WP_071801161.1_GCF_001885215.1_ASM188521v1,74.949,0.0,794.0,0,0,WP_071801161.1_GCF_001885215.1_ASM188521v1,Synechococcus sp. SynAce01,Synechococcus sp. SynAce01,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus],Synechococcus sp. SynAce01,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [unclassified Synechococcus]
779,WP_071801162,WP_010874242,1916956,WP_071801162.1_GCF_001885215.1_ASM188521v1,80.952,7.33e-55,169.0,0,0,WP_071801162.1_GCF_001885215.1_ASM188521v1,Synechococcus sp. SynAce01,Synechococcus sp. SynAce01,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus],Synechococcus sp. SynAce01,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [unclassified Synechococcus]
780,WP_071801163,WP_010874241,1916956,WP_071801163.1_GCF_001885215.1_ASM188521v1,37.643,1.45e-50,172.0,0,0,WP_071801163.1_GCF_001885215.1_ASM188521v1,Synechococcus sp. SynAce01,Synechococcus sp. SynAce01,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus],Synechococcus sp. SynAce01,Synechococcus,Synechococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
781,WP_011295261,WP_010874243,59920,WP_011295261.1_GCF_000012465.1_ASM1246v1,77.113,0.0,792.0,0,0,WP_011295261.1_GCF_000012465.1_ASM1246v1,Prochlorococcus marinus str. NATL2A,Prochlorococcus marinus str. NATL2A,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus str. NATL2A,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
782,WP_011295262,WP_010874242,59920,WP_011295262.1_GCF_000012465.1_ASM1246v1,83.505,9.469999999999999e-54,166.0,0,0,WP_011295262.1_GCF_000012465.1_ASM1246v1,Prochlorococcus marinus str. NATL2A,Prochlorococcus marinus str. NATL2A,circadian clock protein KaiB [Prochlorococcus marinus],Prochlorococcus marinus str. NATL2A,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus marinus]
783,WP_041374702,WP_010874243,59922,WP_041374702.1_GCF_000015705.1_ASM1570v1,76.337,0.0,791.0,0,0,WP_041374702.1_GCF_000015705.1_ASM1570v1,Prochlorococcus marinus str. MIT 9303,Prochlorococcus marinus str. MIT 9303,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9303,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
784,WP_011825217,WP_010874242,59922,WP_011825217.1_GCF_000015705.1_ASM1570v1,87.879,2.11e-56,173.0,0,0,WP_011825217.1_GCF_000015705.1_ASM1570v1,Prochlorococcus marinus str. MIT 9303,Prochlorococcus marinus str. MIT 9303,circadian clock protein KaiB [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9303,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus marinus]
785,WP_011130786,WP_010874243,74547,WP_011130786.1_GCF_000011485.1_ASM1148v1,76.132,0.0,789.0,0,0,WP_011130786.1_GCF_000011485.1_ASM1148v1,Prochlorococcus marinus str. MIT 9313,Prochlorococcus marinus str. MIT 9313,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9313,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
786,WP_011130787,WP_010874242,74547,WP_011130787.1_GCF_000011485.1_ASM1148v1,86.869,1.35e-55,171.0,0,0,WP_011130787.1_GCF_000011485.1_ASM1148v1,Prochlorococcus marinus str. MIT 9313,Prochlorococcus marinus str. MIT 9313,circadian clock protein KaiB [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9313,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus marinus]
787,WP_038653976,WP_010874243,1501269,WP_038653976.1_GCF_000757865.1_ASM75786v1,76.495,0.0,783.0,0,0,WP_038653976.1_GCF_000757865.1_ASM75786v1,Prochlorococcus sp. MIT 0801,Prochlorococcus sp. MIT 0801,circadian clock protein KaiC [Prochlorococcus sp. MIT 0801],Prochlorococcus sp. MIT 0801,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus sp. MIT 0801]
788,WP_038653978,WP_010874242,1501269,WP_038653978.1_GCF_000757865.1_ASM75786v1,84.536,2.8999999999999996e-54,167.0,0,0,WP_038653978.1_GCF_000757865.1_ASM75786v1,Prochlorococcus sp. MIT 0801,Prochlorococcus sp. MIT 0801,circadian clock protein KaiB [Prochlorococcus sp. MIT 0801],Prochlorococcus sp. MIT 0801,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus sp. MIT 0801]
789,WP_011824320,WP_010874243,167555,WP_011824320.1_GCF_000015685.1_ASM1568v1,76.495,0.0,782.0,0,0,WP_011824320.1_GCF_000015685.1_ASM1568v1,Prochlorococcus marinus str. NATL1A,Prochlorococcus marinus str. NATL1A,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus str. NATL1A,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
790,WP_011824321,WP_010874242,167555,WP_011824321.1_GCF_000015685.1_ASM1568v1,83.505,1.21e-53,166.0,0,0,WP_011824321.1_GCF_000015685.1_ASM1568v1,Prochlorococcus marinus str. NATL1A,Prochlorococcus marinus str. NATL1A,circadian clock protein KaiB [Prochlorococcus marinus],Prochlorococcus marinus str. NATL1A,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus marinus]
791,WP_011132976,WP_010874243,59919,WP_011132976.1_GCF_000011465.1_ASM1146v1,73.992,0.0,781.0,0,0,WP_011132976.1_GCF_000011465.1_ASM1146v1,Prochlorococcus marinus subsp. pastoris str. CCMP1986,Prochlorococcus marinus subsp. pastoris str. CCMP1986,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus subsp. pastoris str. CCMP1986,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
792,WP_011132977,WP_010874242,59919,WP_011132977.1_GCF_000011465.1_ASM1146v1,85.567,3.8999999999999996e-54,167.0,0,0,WP_011132977.1_GCF_000011465.1_ASM1146v1,Prochlorococcus marinus subsp. pastoris str. CCMP1986,Prochlorococcus marinus subsp. pastoris str. CCMP1986,circadian clock protein KaiB [Prochlorococcus marinus],Prochlorococcus marinus subsp. pastoris str. CCMP1986,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus marinus]
793,WP_011125574,WP_010874243,167539,WP_011125574.1_GCF_000007925.1_ASM792v1,75.676,0.0,781.0,0,0,WP_011125574.1_GCF_000007925.1_ASM792v1,Prochlorococcus marinus subsp. marinus str. CCMP1375,Prochlorococcus marinus subsp. marinus str. CCMP1375,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus subsp. marinus str. CCMP1375,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
794,WP_011125575,WP_010874242,167539,WP_011125575.1_GCF_000007925.1_ASM792v1,80.198,5.22e-53,165.0,0,0,WP_011125575.1_GCF_000007925.1_ASM792v1,Prochlorococcus marinus subsp. marinus str. CCMP1375,Prochlorococcus marinus subsp. marinus str. CCMP1375,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus],Prochlorococcus marinus subsp. marinus str. CCMP1375,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus]
795,WP_077142238,WP_010874243,1924287,WP_077142238.1_GCF_001989455.1_ASM198945v1,74.639,0.0,777.0,0,0,WP_077142238.1_GCF_001989455.1_ASM198945v1,Prochlorococcus sp. RS04,Prochlorococcus sp. RS04,MULTISPECIES: circadian clock protein KaiC [Prochlorococcus],Prochlorococcus sp. RS04,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Prochlorococcus]
796,WP_002807968,WP_010874242,1924287,WP_002807968.1_GCF_001989455.1_ASM198945v1,85.567,4.92e-54,167.0,0,0,WP_002807968.1_GCF_001989455.1_ASM198945v1,Prochlorococcus sp. RS04,Prochlorococcus sp. RS04,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus],Prochlorococcus sp. RS04,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus]
797,WP_077142238,WP_010874243,1924286,WP_077142238.1_GCF_001989435.1_ASM198943v1,74.639,0.0,777.0,0,0,WP_077142238.1_GCF_001989435.1_ASM198943v1,Prochlorococcus sp. RS01,Prochlorococcus sp. RS01,MULTISPECIES: circadian clock protein KaiC [Prochlorococcus],Prochlorococcus sp. RS01,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Prochlorococcus]
798,WP_002807968,WP_010874242,1924286,WP_002807968.1_GCF_001989435.1_ASM198943v1,85.567,4.92e-54,167.0,0,0,WP_002807968.1_GCF_001989435.1_ASM198943v1,Prochlorococcus sp. RS01,Prochlorococcus sp. RS01,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus],Prochlorococcus sp. RS01,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus]
799,WP_077142238,WP_010874243,1924285,WP_077142238.1_GCF_001989415.1_ASM198941v1,74.639,0.0,777.0,0,0,WP_077142238.1_GCF_001989415.1_ASM198941v1,Prochlorococcus sp. RS50,Prochlorococcus sp. RS50,MULTISPECIES: circadian clock protein KaiC [Prochlorococcus],Prochlorococcus sp. RS50,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiC [Prochlorococcus]
800,WP_002807968,WP_010874242,1924285,WP_002807968.1_GCF_001989415.1_ASM198941v1,85.567,4.92e-54,167.0,0,0,WP_002807968.1_GCF_001989415.1_ASM198941v1,Prochlorococcus sp. RS50,Prochlorococcus sp. RS50,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus],Prochlorococcus sp. RS50,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus]
801,WP_012008224,WP_010874243,93060,WP_012008224.1_GCF_000018065.1_ASM1806v1,70.898,0.0,777.0,0,0,WP_012008224.1_GCF_000018065.1_ASM1806v1,Prochlorococcus marinus str. MIT 9215,Prochlorococcus marinus str. MIT 9215,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9215,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
802,WP_002807968,WP_010874242,93060,WP_002807968.1_GCF_000018065.1_ASM1806v1,85.567,4.92e-54,167.0,0,0,WP_002807968.1_GCF_000018065.1_ASM1806v1,Prochlorococcus marinus str. MIT 9215,Prochlorococcus marinus str. MIT 9215,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus],Prochlorococcus marinus str. MIT 9215,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus]
803,WP_011820806,WP_010874243,167542,WP_011820806.1_GCF_000015665.1_ASM1566v1,73.333,0.0,777.0,0,0,WP_011820806.1_GCF_000015665.1_ASM1566v1,Prochlorococcus marinus str. MIT 9515,Prochlorococcus marinus str. MIT 9515,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9515,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
804,WP_011820807,WP_010874242,167542,WP_011820807.1_GCF_000015665.1_ASM1566v1,85.567,3.6399999999999994e-54,167.0,0,0,WP_011820807.1_GCF_000015665.1_ASM1566v1,Prochlorococcus marinus str. MIT 9515,Prochlorococcus marinus str. MIT 9515,circadian clock protein KaiB [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9515,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus marinus]
805,WP_011818958,WP_010874243,146891,WP_011818958.1_GCF_000015645.1_ASM1564v1,73.092,0.0,777.0,0,0,WP_011818958.1_GCF_000015645.1_ASM1564v1,Prochlorococcus marinus str. AS9601,Prochlorococcus marinus str. AS9601,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus str. AS9601,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
806,WP_011818959,WP_010874242,146891,WP_011818959.1_GCF_000015645.1_ASM1564v1,85.567,3.9499999999999996e-54,167.0,0,0,WP_011818959.1_GCF_000015645.1_ASM1564v1,Prochlorococcus marinus str. AS9601,Prochlorococcus marinus str. AS9601,circadian clock protein KaiB [Prochlorococcus marinus],Prochlorococcus marinus str. AS9601,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus marinus]
807,WP_036924033,WP_010874243,74546,WP_036924033.1_GCF_000012645.1_ASM1264v1,72.892,0.0,776.0,0,0,WP_036924033.1_GCF_000012645.1_ASM1264v1,Prochlorococcus marinus str. MIT 9312,Prochlorococcus marinus str. MIT 9312,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9312,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
808,WP_011376985,WP_010874242,74546,WP_011376985.1_GCF_000012645.1_ASM1264v1,84.536,1.21e-53,166.0,0,0,WP_011376985.1_GCF_000012645.1_ASM1264v1,Prochlorococcus marinus str. MIT 9312,Prochlorococcus marinus str. MIT 9312,circadian clock protein KaiB [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9312,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus marinus]
809,WP_011863455,WP_010874243,167546,WP_011863455.1_GCF_000015965.1_ASM1596v1,74.433,0.0,775.0,0,0,WP_011863455.1_GCF_000015965.1_ASM1596v1,Prochlorococcus marinus str. MIT 9301,Prochlorococcus marinus str. MIT 9301,circadian clock protein KaiC [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9301,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus marinus]
810,WP_011863456,WP_010874242,167546,WP_011863456.1_GCF_000015965.1_ASM1596v1,85.567,4.87e-54,167.0,0,0,WP_011863456.1_GCF_000015965.1_ASM1596v1,Prochlorococcus marinus str. MIT 9301,Prochlorococcus marinus str. MIT 9301,circadian clock protein KaiB [Prochlorococcus marinus],Prochlorococcus marinus str. MIT 9301,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiB [Prochlorococcus marinus]
811,WP_042850895,WP_010874243,1501268,WP_042850895.1_GCF_000757845.1_ASM75784v1,72.49,0.0,773.0,0,0,WP_042850895.1_GCF_000757845.1_ASM75784v1,Prochlorococcus sp. MIT 0604,Prochlorococcus sp. MIT 0604,circadian clock protein KaiC [Prochlorococcus sp. MIT 0604],Prochlorococcus sp. MIT 0604,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,circadian clock protein KaiC [Prochlorococcus sp. MIT 0604]
812,WP_025913788,WP_010874242,1501268,WP_025913788.1_GCF_000757845.1_ASM75784v1,84.536,1.98e-53,166.0,0,0,WP_025913788.1_GCF_000757845.1_ASM75784v1,Prochlorococcus sp. MIT 0604,Prochlorococcus sp. MIT 0604,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus],Prochlorococcus sp. MIT 0604,Prochlorococcus,Prochlorococcaceae,unknown,Synechococcales,unknown,Cyanobacteria,MULTISPECIES: circadian clock protein KaiB [Prochlorococcus]
813,WP_218080516,WP_010874243,2778476,WP_218080516.1_GCF_018389385.1_ASM1838938v1,27.349,6.199999999999999e-54,192.0,0,0,WP_218080516.1_GCF_018389385.1_ASM1838938v1,Anthocerotibacter panamensis C109,Anthocerotibacter panamensis C109,hypothetical protein [Anthocerotibacter panamensis],Anthocerotibacter panamensis C109,Anthocerotibacter,Gloeobacteraceae,unknown,Gloeobacterales,Gloeobacteria,Cyanobacteria,hypothetical protein [Anthocerotibacter panamensis]
814,WP_211619801,WP_010874242,2812896,WP_211619801.1_GCF_018128485.1_ASM1812848v1,91.919,1.97e-60,183.0,0,0,WP_211619801.1_GCF_018128485.1_ASM1812848v1,Leptolyngbya sp. 7M,Leptolyngbya sp. 7M,circadian clock protein KaiB [Leptolyngbya sp. 7M],Leptolyngbya sp. 7M,Leptolyngbya,Leptolyngbyaceae,unknown,Pseudanabaenales,unknown,Cyanobacteria,circadian clock protein KaiB [Leptolyngbya sp. 7M]
