,sacc_transformed,qseqid,staxids,sseqid,pident,evalue,bitscore,qgi,sgi,sacc,sscinames,scomnames,stitle
710,WP_197212914,WP_010874241,1353136,WP_197212914.1_GCF_015840715.1_ASM1584071v1,39.464,1.59e-51,175.0,0,0,WP_197212914.1_GCF_015840715.1_ASM1584071v1,Synechococcus sp. CBW1004,Synechococcus sp. CBW1004,circadian clock protein KaiA [Synechococcus sp. CBW1004]
711,WP_185187137,WP_010874241,2751170,WP_185187137.1_GCF_014217875.1_ASM1421787v1,36.842,2.2e-51,174.0,0,0,WP_185187137.1_GCF_014217875.1_ASM1421787v1,Synechococcus sp. LTW-R,Synechococcus sp. LTW-R,circadian clock protein KaiA [Synechococcus sp. LTW-R]
712,WP_130129833,WP_010874241,59932,WP_130129833.1_GCF_014304795.1_ASM1430479v1,39.841,6.56e-51,173.0,0,0,WP_130129833.1_GCF_014304795.1_ASM1430479v1,Synechococcus sp. WH 8101,Synechococcus sp. WH 8101,circadian clock protein KaiA [Synechococcus sp. WH 8101]
713,WP_071801163,WP_010874241,1916956,WP_071801163.1_GCF_001885215.1_ASM188521v1,37.643,1.45e-50,172.0,0,0,WP_071801163.1_GCF_001885215.1_ASM188521v1,Synechococcus sp. SynAce01,Synechococcus sp. SynAce01,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
714,WP_087068719,WP_010874241,1851505,WP_087068719.1_GCF_900088535.1_ASM90008853v1,37.091,1.57e-50,172.0,0,0,WP_087068719.1_GCF_900088535.1_ASM90008853v1,Cyanobium sp. NIES-981,Cyanobium sp. NIES-981,circadian clock protein KaiA [Cyanobium sp. NIES-981]
715,WP_186589081,WP_010874241,1386941,WP_186589081.1_GCF_014279835.1_ASM1427983v1,39.3,2.82e-50,171.0,0,0,WP_186589081.1_GCF_014279835.1_ASM1427983v1,Synechococcus sp. MVIR-18-1,Synechococcus sp. MVIR-18-1,circadian clock protein KaiA [Synechococcus sp. MVIR-18-1]
716,WP_048348289,WP_010874241,32052,WP_048348289.1_GCF_001040845.1_ASM104084v1,37.647,2.91e-50,171.0,0,0,WP_048348289.1_GCF_001040845.1_ASM104084v1,Synechococcus sp. WH 8020,Synechococcus sp. WH 8020,circadian clock protein KaiA [Synechococcus sp. WH 8020]
717,WP_197151362,WP_010874241,1353147,WP_197151362.1_GCF_015840335.1_ASM1584033v1,39.163,5.0300000000000005e-50,170.0,0,0,WP_197151362.1_GCF_015840335.1_ASM1584033v1,Synechococcus sp. CBW1108,Synechococcus sp. CBW1108,circadian clock protein KaiA [Synechococcus sp. CBW1108]
718,WP_186516145,WP_010874241,1968775,WP_186516145.1_GCF_014279775.1_ASM1427977v1,38.521,6.29e-50,171.0,0,0,WP_186516145.1_GCF_014279775.1_ASM1427977v1,Synechococcus sp. PROS-9-1,Synechococcus sp. PROS-9-1,circadian clock protein KaiA [Synechococcus sp. PROS-9-1]
719,WP_186583251,WP_010874241,1442554,WP_186583251.1_GCF_014279875.1_ASM1427987v1,48.187,6.49e-50,170.0,0,0,WP_186583251.1_GCF_014279875.1_ASM1427987v1,Synechococcus sp. MEDNS5,Synechococcus sp. MEDNS5,circadian clock protein KaiA [Synechococcus sp. MEDNS5]
720,WP_186484055,WP_010874241,1050624,WP_186484055.1_GCF_014280215.1_ASM1428021v1,39.216,7.38e-50,170.0,0,0,WP_186484055.1_GCF_014280215.1_ASM1428021v1,Synechococcus sp. A15-127,Synechococcus sp. A15-127,circadian clock protein KaiA [Synechococcus sp. A15-127]
721,WP_041427084,WP_010874241,64471,WP_041427084.1_GCF_000014585.1_ASM1458v1,38.039,7.55e-50,170.0,0,0,WP_041427084.1_GCF_000014585.1_ASM1458v1,Synechococcus sp. CC9311,Synechococcus sp. CC9311,circadian clock protein KaiA [Synechococcus sp. CC9311]
722,WP_197170571,WP_010874241,1353134,WP_197170571.1_GCF_015840915.1_ASM1584091v1,35.0,9.92e-50,170.0,0,0,WP_197170571.1_GCF_015840915.1_ASM1584091v1,Synechococcus sp. CBW1002,Synechococcus sp. CBW1002,circadian clock protein KaiA [Synechococcus sp. CBW1002]
723,WP_186479710,WP_010874241,1442555,WP_186479710.1_GCF_014279815.1_ASM1427981v1,37.452,1.04e-49,170.0,0,0,WP_186479710.1_GCF_014279815.1_ASM1427981v1,Synechococcus sp. NOUM97013,Synechococcus sp. NOUM97013,circadian clock protein KaiA [Synechococcus sp. NOUM97013]
724,WP_186595003,WP_010874241,1442556,WP_186595003.1_GCF_014279795.1_ASM1427979v1,42.534,1.67e-49,169.0,0,0,WP_186595003.1_GCF_014279795.1_ASM1427979v1,Synechococcus sp. PROS-7-1,Synechococcus sp. PROS-7-1,circadian clock protein KaiA [Synechococcus sp. PROS-7-1]
725,WP_197162750,WP_010874241,2789857,WP_197162750.1_GCF_015841355.1_ASM1584135v1,39.921,1.68e-49,169.0,0,0,WP_197162750.1_GCF_015841355.1_ASM1584135v1,Synechococcus sp. CBW1107,Synechococcus sp. CBW1107,circadian clock protein KaiA [Synechococcus sp. CBW1107]
726,WP_197156755,WP_010874241,1353138,WP_197156755.1_GCF_015840525.1_ASM1584052v1,35.0,2.4100000000000002e-49,169.0,0,0,WP_197156755.1_GCF_015840525.1_ASM1584052v1,Synechococcus sp. CBW1006,Synechococcus sp. CBW1006,circadian clock protein KaiA [Synechococcus sp. CBW1006]
727,WP_043692577,WP_010874241,585423,WP_043692577.1_GCF_000737575.1_ASM73757v1,38.824,3.17e-49,168.0,0,0,WP_043692577.1_GCF_000737575.1_ASM73757v1,Synechococcus sp. KORDI-49,Synechococcus sp. KORDI-49,circadian clock protein KaiA [Synechococcus sp. KORDI-49]
728,WP_186523745,WP_010874241,1050714,WP_186523745.1_GCF_014279555.1_ASM1427955v1,38.911,3.35e-49,169.0,0,0,WP_186523745.1_GCF_014279555.1_ASM1427955v1,Synechococcus sp. SYN20,Synechococcus sp. SYN20,circadian clock protein KaiA [Synechococcus sp. SYN20]
729,WP_186544199,WP_010874241,1442557,WP_186544199.1_GCF_014279655.1_ASM1427965v1,38.039,3.38e-49,169.0,0,0,WP_186544199.1_GCF_014279655.1_ASM1427965v1,Synechococcus sp. ROS8604,Synechococcus sp. ROS8604,circadian clock protein KaiA [Synechococcus sp. ROS8604]
730,WP_011127417,WP_010874241,84588,WP_011127417.1_GCF_000195975.1_ASM19597v1,38.431,4.52e-49,168.0,0,0,WP_011127417.1_GCF_000195975.1_ASM19597v1,Synechococcus sp. WH 8102,Synechococcus sp. WH 8102,circadian clock protein KaiA [Parasynechococcus marenigrum]
731,WP_131454692,WP_010874241,2751171,WP_131454692.1_GCF_014217855.1_ASM1421785v1,38.039,4.54e-49,168.0,0,0,WP_131454692.1_GCF_014217855.1_ASM1421785v1,Synechococcus sp. HK01-R,Synechococcus sp. HK01-R,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
732,WP_186470360,WP_010874241,1050655,WP_186470360.1_GCF_014280095.1_ASM1428009v1,37.247,5.1900000000000004e-49,168.0,0,0,WP_186470360.1_GCF_014280095.1_ASM1428009v1,Synechococcus sp. A15-60,Synechococcus sp. A15-60,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
733,WP_186470360,WP_010874241,1866938,WP_186470360.1_GCF_014280035.1_ASM1428003v1,37.247,5.1900000000000004e-49,168.0,0,0,WP_186470360.1_GCF_014280035.1_ASM1428003v1,Synechococcus sp. A18-25c,Synechococcus sp. A18-25c,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
734,WP_007101688,WP_010874241,221352,WP_007101688.1_GCF_014279595.1_ASM1427959v1,39.044,6.85e-49,168.0,0,0,WP_007101688.1_GCF_014279595.1_ASM1427959v1,Synechococcus sp. RS9909,Synechococcus sp. RS9909,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
735,WP_186471857,WP_010874241,1442551,WP_186471857.1_GCF_014279955.1_ASM1427995v1,47.368,6.86e-49,168.0,0,0,WP_186471857.1_GCF_014279955.1_ASM1427995v1,Synechococcus sp. BMK-MC-1,Synechococcus sp. BMK-MC-1,circadian clock protein KaiA [Synechococcus sp. BMK-MC-1]
736,WP_186490205,WP_010874241,1400865,WP_186490205.1_GCF_014279975.1_ASM1427997v1,43.684,1.8799999999999998e-48,167.0,0,0,WP_186490205.1_GCF_014279975.1_ASM1427997v1,Synechococcus sp. BIOS-U3-1,Synechococcus sp. BIOS-U3-1,circadian clock protein KaiA [Synechococcus sp. BIOS-U3-1]
737,WP_015110637,WP_010874241,292564,WP_015110637.1_GCF_000316515.1_ASM31651v1,34.965,2.2199999999999997e-48,166.0,0,0,WP_015110637.1_GCF_000316515.1_ASM31651v1,Cyanobium gracile PCC 6307,Cyanobium gracile PCC 6307,circadian clock protein KaiA [Cyanobium gracile]
738,WP_186538482,WP_010874241,1400864,WP_186538482.1_GCF_014279995.1_ASM1427999v1,44.503,3.31e-48,166.0,0,0,WP_186538482.1_GCF_014279995.1_ASM1427999v1,Synechococcus sp. BIOS-E4-1,Synechococcus sp. BIOS-E4-1,circadian clock protein KaiA [Synechococcus sp. BIOS-E4-1]
739,WP_186548101,WP_010874241,221341,WP_186548101.1_GCF_014279855.1_ASM1427985v1,39.516,3.3999999999999997e-48,166.0,0,0,WP_186548101.1_GCF_014279855.1_ASM1427985v1,Synechococcus sp. Minos11,Synechococcus sp. Minos11,circadian clock protein KaiA [Synechococcus sp. Minos11]
740,WP_011359362,WP_010874241,316279,WP_011359362.1_GCF_000012505.1_ASM1250v1,42.584,3.9699999999999994e-48,166.0,0,0,WP_011359362.1_GCF_000012505.1_ASM1250v1,Synechococcus sp. CC9902,Synechococcus sp. CC9902,circadian clock protein KaiA [Synechococcus sp. CC9902]
741,WP_186698915,WP_010874241,261284,WP_186698915.1_GCF_014280235.1_ASM1428023v1,36.014,9.489999999999999e-48,165.0,0,0,WP_186698915.1_GCF_014280235.1_ASM1428023v1,Cyanobium sp. NS01,Cyanobium sp. NS01,circadian clock protein KaiA [Cyanobium sp. NS01]
742,WP_186989137,WP_010874241,166309,WP_186989137.1_GCF_014304815.1_ASM1430481v1,43.158,1.01e-47,165.0,0,0,WP_186989137.1_GCF_014304815.1_ASM1430481v1,Synechococcus sp. MIT S9220,Synechococcus sp. MIT S9220,circadian clock protein KaiA [Synechococcus sp. MIT S9220]
743,WP_038546347,WP_010874241,1280380,WP_038546347.1_GCF_000737535.1_ASM73753v1,38.247,1.5199999999999999e-46,161.0,0,0,WP_038546347.1_GCF_000737535.1_ASM73753v1,Synechococcus sp. KORDI-100,Synechococcus sp. KORDI-100,circadian clock protein KaiA [Synechococcus sp. KORDI-100]
744,WP_038553310,WP_010874241,585425,WP_038553310.1_GCF_000737595.1_ASM73759v1,35.094,2.29e-46,161.0,0,0,WP_038553310.1_GCF_000737595.1_ASM73759v1,Synechococcus sp. KORDI-52,Synechococcus sp. KORDI-52,circadian clock protein KaiA [Synechococcus sp. KORDI-52]
745,WP_115161641,WP_010874241,1442553,WP_115161641.1_GCF_014279895.1_ASM1427989v1,43.367,2.36e-46,161.0,0,0,WP_115161641.1_GCF_014279895.1_ASM1427989v1,Synechococcus sp. M16.1,Synechococcus sp. M16.1,MULTISPECIES: circadian clock protein KaiA [unclassified Synechococcus]
746,WP_186570542,WP_010874241,1400866,WP_186570542.1_GCF_014279755.1_ASM1427975v1,37.548,4.9299999999999995e-46,160.0,0,0,WP_186570542.1_GCF_014279755.1_ASM1427975v1,Synechococcus sp. PROS-U-1,Synechococcus sp. PROS-U-1,circadian clock protein KaiA [Synechococcus sp. PROS-U-1]
747,WP_186493795,WP_010874241,1050657,WP_186493795.1_GCF_014280075.1_ASM1428007v1,39.044,5.3199999999999995e-46,160.0,0,0,WP_186493795.1_GCF_014280075.1_ASM1428007v1,Synechococcus sp. A15-62,Synechococcus sp. A15-62,circadian clock protein KaiA [Synechococcus sp. A15-62]
748,WP_186513825,WP_010874241,1050646,WP_186513825.1_GCF_014280115.1_ASM1428011v1,36.576,6.04e-46,160.0,0,0,WP_186513825.1_GCF_014280115.1_ASM1428011v1,Synechococcus sp. A15-44,Synechococcus sp. A15-44,circadian clock protein KaiA [Synechococcus sp. A15-44]
749,WP_011365072,WP_010874241,110662,WP_011365072.1_GCF_000012625.1_ASM1262v1,42.714,5.75e-45,157.0,0,0,WP_011365072.1_GCF_000012625.1_ASM1262v1,Synechococcus sp. CC9605,Synechococcus sp. CC9605,circadian clock protein KaiA [Synechococcus sp. CC9605]
750,WP_188021021,WP_010874241,221350,WP_188021021.1_GCF_014279615.1_ASM1427961v1,42.347,6.75e-45,157.0,0,0,WP_188021021.1_GCF_014279615.1_ASM1427961v1,Synechococcus sp. RS9907,Synechococcus sp. RS9907,circadian clock protein KaiA [Synechococcus sp. RS9907]
751,WP_186509992,WP_010874241,221345,WP_186509992.1_GCF_014279635.1_ASM1427963v1,43.367,2.4e-44,156.0,0,0,WP_186509992.1_GCF_014279635.1_ASM1427963v1,Synechococcus sp. RS9902,Synechococcus sp. RS9902,circadian clock protein KaiA [Synechococcus sp. RS9902]
752,WP_255325240,WP_010874241,1394889,WP_255325240.1_GCF_000505665.1_ASM50566v1,62.745,3.57e-41,141.0,0,0,WP_255325240.1_GCF_000505665.1_ASM50566v1,Thermosynechococcus sp. NK55a,Thermosynechococcus sp. NK55a,circadian clock protein KaiA [Thermosynechococcus sp. NK55a]
753,WP_071846782,WP_010874241,1752063,WP_071846782.1_GCF_001548455.1_ASM154845v1,54.286,2.32e-36,129.0,0,0,WP_071846782.1_GCF_001548455.1_ASM154845v1,Fischerella sp. NIES-3754,Fischerella sp. NIES-3754,MULTISPECIES: circadian clock protein KaiA [Fischerella]
754,WP_220610387,WP_010874241,984208,WP_220610387.1_GCF_019598945.1_ASM1959894v1,48.092,4.82e-36,131.0,0,0,WP_220610387.1_GCF_019598945.1_ASM1959894v1,Sphaerospermopsis torques-reginae ITEP-024,Sphaerospermopsis torques-reginae ITEP-024,circadian clock protein KaiA [Sphaerospermopsis torques-reginae]
755,WP_100901654,WP_010874241,2038116,WP_100901654.1_GCF_002813575.1_ASM281357v1,34.419,1.7700000000000002e-35,130.0,0,0,WP_100901654.1_GCF_002813575.1_ASM281357v1,Nostoc flagelliforme CCNUN1,Nostoc flagelliforme CCNUN1,KaiA family protein [Nostoc flagelliforme]
756,WP_015208714,WP_010874241,56107,WP_015208714.1_GCF_000317535.1_ASM31753v1,46.774,3.6500000000000003e-35,129.0,0,0,WP_015208714.1_GCF_000317535.1_ASM31753v1,Cylindrospermum stagnale PCC 7417,Cylindrospermum stagnale PCC 7417,KaiA domain protein [Cylindrospermum stagnale]
757,WP_251957494,WP_010874241,449208,WP_251957494.1_GCF_023734775.1_ASM2373477v1,34.579,4.02e-35,129.0,0,0,WP_251957494.1_GCF_023734775.1_ASM2373477v1,Nostoc cf. commune SO-36,Nostoc cf. commune SO-36,circadian clock protein KaiA [Nostoc commune]
758,WP_118162034,WP_010874241,446679,WP_118162034.1_GCF_003443655.1_ASM344365v1,37.569,2.5899999999999997e-34,127.0,0,0,WP_118162034.1_GCF_003443655.1_ASM344365v1,Nostoc sphaeroides,Nostoc sphaeroides,KaiA family protein [Nostoc sphaeroides]
759,WP_096571704,WP_010874241,1973480,WP_096571704.1_GCF_002368075.1_ASM236807v1,51.327,2.6999999999999997e-34,127.0,0,0,WP_096571704.1_GCF_002368075.1_ASM236807v1,Sphaerospermopsis kisseleviana NIES-73,Sphaerospermopsis kisseleviana NIES-73,MULTISPECIES: KaiA family protein [Sphaerospermopsis]
760,WP_152588545,WP_010874241,2653204,WP_152588545.1_GCF_009372195.1_ASM937219v1,37.569,2.7899999999999997e-34,127.0,0,0,WP_152588545.1_GCF_009372195.1_ASM937219v1,Nostoc sphaeroides CCNUC1,Nostoc sphaeroides CCNUC1,KaiA family protein [Nostoc sphaeroides]
761,WP_256388815,WP_010874241,1337936,WP_256388815.1_GCF_000734895.2_ASM73489v2,49.55,4.059999999999999e-34,124.0,0,0,WP_256388815.1_GCF_000734895.2_ASM73489v2,Calothrix sp. 336/3,Calothrix sp. 336/3,circadian clock protein KaiA [Calothrix sp. 336/3]
762,WP_223978872,WP_010874241,2853227,WP_223978872.1_GCF_019977735.1_ASM1997773v1,59.794,9.459999999999999e-34,123.0,0,0,WP_223978872.1_GCF_019977735.1_ASM1997773v1,Calothrix sp. PCC 7716,Calothrix sp. PCC 7716,MULTISPECIES: circadian clock protein KaiA [Nostocales]
763,WP_231939927,WP_010874241,1973481,WP_231939927.1_GCF_002368115.1_ASM236811v1,45.161,2.72e-33,122.0,0,0,WP_231939927.1_GCF_002368115.1_ASM236811v1,Dolichospermum compactum NIES-806,Dolichospermum compactum NIES-806,circadian clock protein KaiA [Dolichospermum compactum]
764,WP_096584139,WP_010874241,231146,WP_096584139.1_GCF_002368295.1_ASM236829v1,48.305,3.98e-33,122.0,0,0,WP_096584139.1_GCF_002368295.1_ASM236829v1,Tolypothrix tenuis PCC 7101,Tolypothrix tenuis PCC 7101,MULTISPECIES: circadian clock protein KaiA [Nostocales]
765,WP_114082479,WP_010874241,76335,WP_114082479.1_GCF_009873495.1_ASM987349v1,33.953,7.63e-33,123.0,0,0,WP_114082479.1_GCF_009873495.1_ASM987349v1,Nostoc sp. ATCC 53789,Nostoc sp. ATCC 53789,KaiA family protein [Nostoc sp. ATCC 53789]
766,WP_179074907,WP_010874241,2576903,WP_179074907.1_GCF_013393925.1_ASM1339392v1,45.385,8.31e-33,123.0,0,0,WP_179074907.1_GCF_013393925.1_ASM1339392v1,Nostoc sp. C057,Nostoc sp. C057,KaiA family protein [Nostoc sp. C057]
767,WP_073634260,WP_010874241,2005464,WP_073634260.1_GCF_002368435.1_ASM236843v1,46.212,8.540000000000001e-33,121.0,0,0,WP_073634260.1_GCF_002368435.1_ASM236843v1,Scytonema sp. NIES-4073,Scytonema sp. NIES-4073,MULTISPECIES: circadian clock protein KaiA [unclassified Scytonema]
768,WP_073634260,WP_010874241,1137095,WP_073634260.1_GCF_002368235.1_ASM236823v1,46.212,8.540000000000001e-33,121.0,0,0,WP_073634260.1_GCF_002368235.1_ASM236823v1,Scytonema sp. HK-05,Scytonema sp. HK-05,MULTISPECIES: circadian clock protein KaiA [unclassified Scytonema]
769,WP_015081528,WP_010874241,46234,WP_015081528.1_GCF_000312705.1_ASM31270v1,49.194,1.97e-32,122.0,0,0,WP_015081528.1_GCF_000312705.1_ASM31270v1,Anabaena sp. 90,Anabaena sp. 90,MULTISPECIES: circadian clock protein KaiA [Nostocales]
770,WP_096675812,WP_010874241,2005456,WP_096675812.1_GCF_002368315.1_ASM236831v1,51.485,2.04e-32,119.0,0,0,WP_096675812.1_GCF_002368315.1_ASM236831v1,Fischerella sp. NIES-4106,Fischerella sp. NIES-4106,circadian clock protein KaiA [Fischerella sp. NIES-4106]
771,WP_096540970,WP_010874241,1091006,WP_096540970.1_GCF_002368035.1_ASM236803v1,40.625,2.21e-32,122.0,0,0,WP_096540970.1_GCF_002368035.1_ASM236803v1,Nostoc linckia NIES-25,Nostoc linckia NIES-25,KaiA family protein [Nostoc linckia]
772,WP_168696562,WP_010874241,315271,WP_168696562.1_GCF_012516395.1_ASM1251639v1,47.2,2.39e-32,122.0,0,0,WP_168696562.1_GCF_012516395.1_ASM1251639v1,Dolichospermum flos-aquae CCAP 1403/13F,Dolichospermum flos-aquae CCAP 1403/13F,KaiA family protein [Dolichospermum flos-aquae]
773,WP_257121056,WP_010874241,747523,WP_257121056.1_GCF_024584745.1_ASM2458474v1,33.636,2.5e-32,122.0,0,0,WP_257121056.1_GCF_024584745.1_ASM2458474v1,Dolichospermum heterosporum TAC447,Dolichospermum heterosporum TAC447,circadian clock protein KaiA [Dolichospermum heterosporum]
774,WP_148765322,WP_010874241,1914871,WP_148765322.1_GCF_008121535.1_ASM812153v1,49.194,3.46e-32,121.0,0,0,WP_148765322.1_GCF_008121535.1_ASM812153v1,Dolichospermum sp. UHCC 0315A,Dolichospermum sp. UHCC 0315A,KaiA family protein [Dolichospermum sp. UHCC 0315A]
775,WP_013193179,WP_010874241,551115,WP_013193179.1_GCF_000196515.1_ASM19651v1,51.818,4.43e-32,121.0,0,0,WP_013193179.1_GCF_000196515.1_ASM19651v1,'Nostoc azollae' 0708,'Nostoc azollae' 0708,KaiA family protein [Trichormus azollae]
776,WP_190604344,WP_010874241,1357546,WP_190604344.1_GCF_019056575.1_ASM1905657v1,50.45,5.060000000000001e-32,121.0,0,0,WP_190604344.1_GCF_019056575.1_ASM1905657v1,Richelia sinica FACHB-800,Richelia sinica FACHB-800,KaiA family protein [Richelia sinica]
777,WP_206264442,WP_010874241,2814655,WP_206264442.1_GCF_017164015.1_ASM1716401v1,43.382,7.970000000000001e-32,120.0,0,0,WP_206264442.1_GCF_017164015.1_ASM1716401v1,Nostoc sp. UHCC 0702,Nostoc sp. UHCC 0702,KaiA family protein [Nostoc sp. UHCC 0702]
778,WP_053538891,WP_010874241,1647413,WP_053538891.1_GCF_001277295.1_ASM127729v1,45.161,8.31e-32,120.0,0,0,WP_053538891.1_GCF_001277295.1_ASM127729v1,Anabaena sp. WA102,Anabaena sp. WA102,MULTISPECIES: KaiA family protein [Nostocales]
779,WP_096558642,WP_010874241,2005458,WP_096558642.1_GCF_002368335.1_ASM236833v1,35.047,8.49e-32,120.0,0,0,WP_096558642.1_GCF_002368335.1_ASM236833v1,Nostoc sp. NIES-4103,Nostoc sp. NIES-4103,KaiA family protein [Nostoc sp. NIES-4103]
780,WP_096641766,WP_010874241,1973478,WP_096641766.1_GCF_002367995.1_ASM236799v1,42.953,1.02e-31,120.0,0,0,WP_096641766.1_GCF_002367995.1_ASM236799v1,Calothrix brevissima NIES-22,Calothrix brevissima NIES-22,KaiA family protein [Calothrix brevissima]
781,WP_250123413,WP_010874241,155894,WP_250123413.1_GCF_023558375.1_ASM2355837v1,50.442,1.09e-31,117.0,0,0,WP_250123413.1_GCF_023558375.1_ASM2355837v1,Chroococcidiopsis sp. CCMEE 29,Chroococcidiopsis sp. CCMEE 29,circadian clock protein KaiA [Chroococcidiopsis sp. CCMEE 29]
782,WP_015215371,WP_010874241,272123,WP_015215371.1_GCF_000317695.1_ASM31769v1,50.943,1.17e-31,120.0,0,0,WP_015215371.1_GCF_000317695.1_ASM31769v1,Anabaena cylindrica PCC 7122,Anabaena cylindrica PCC 7122,KaiA family protein [Anabaena cylindrica]
783,WP_096608161,WP_010874241,1954172,WP_096608161.1_GCF_002368195.1_ASM236819v1,47.826,1.56e-31,117.0,0,0,WP_096608161.1_GCF_002368195.1_ASM236819v1,Calothrix sp. NIES-2100,Calothrix sp. NIES-2100,circadian clock protein KaiA [Calothrix sp. NIES-2100]
784,WP_167723025,WP_010874241,2099387,WP_167723025.1_GCF_011769525.1_ASM1176952v1,50.0,2.24e-31,119.0,0,0,WP_167723025.1_GCF_011769525.1_ASM1176952v1,Tolypothrix sp. PCC 7910,Tolypothrix sp. PCC 7910,KaiA family protein [Tolypothrix sp. PCC 7910]
785,WP_174711930,WP_010874241,2572090,WP_174711930.1_GCF_013343235.1_ASM1334323v1,34.112,2.9e-31,119.0,0,0,WP_174711930.1_GCF_013343235.1_ASM1334323v1,Nostoc sp. TCL240-02,Nostoc sp. TCL240-02,KaiA family protein [Nostoc sp. TCL240-02]
786,WP_181929200,WP_010874241,1472755,WP_181929200.1_GCF_014023275.1_ASM1402327v1,49.091,6.71e-31,118.0,0,0,WP_181929200.1_GCF_014023275.1_ASM1402327v1,Nostoc edaphicum CCNP1411,Nostoc edaphicum CCNP1411,KaiA family protein [Nostoc edaphicum]
787,WP_096693644,WP_010874241,2005469,WP_096693644.1_GCF_002368455.1_ASM236845v1,48.598,7.64e-31,115.0,0,0,WP_096693644.1_GCF_002368455.1_ASM236845v1,Calothrix sp. NIES-4071,Calothrix sp. NIES-4071,MULTISPECIES: circadian clock protein KaiA [unclassified Calothrix]
788,WP_096693644,WP_010874241,2005463,WP_096693644.1_GCF_002368415.1_ASM236841v1,48.598,7.64e-31,115.0,0,0,WP_096693644.1_GCF_002368415.1_ASM236841v1,Calothrix sp. NIES-4105,Calothrix sp. NIES-4105,MULTISPECIES: circadian clock protein KaiA [unclassified Calothrix]
789,WP_015140002,WP_010874241,28072,WP_015140002.1_GCF_000316645.1_ASM31664v1,44.961,8.890000000000001e-31,117.0,0,0,WP_015140002.1_GCF_000316645.1_ASM31664v1,Nostoc sp. PCC 7524,Nostoc sp. PCC 7524,KaiA domain-containing protein [Nostoc sp. PCC 7524]
790,WP_179066878,WP_010874241,2576902,WP_179066878.1_GCF_013393905.1_ASM1339390v1,34.409,9.06e-30,115.0,0,0,WP_179066878.1_GCF_013393905.1_ASM1339390v1,Nostoc sp. C052,Nostoc sp. C052,KaiA family protein [Nostoc sp. C052]
791,WP_012409412,WP_010874241,63737,WP_012409412.1_GCF_000020025.1_ASM2002v1,33.178,1.1900000000000001e-29,115.0,0,0,WP_012409412.1_GCF_000020025.1_ASM2002v1,Nostoc punctiforme PCC 73102,Nostoc punctiforme PCC 73102,KaiA family protein [Nostoc punctiforme]
